visitor_home_cbg,placekey,visit_count
250277314004,243-222@62k-rfk-v9f,4
250277326001,243-222@62k-rfk-v9f,4
250277325002,243-222@62k-rfk-v9f,4
250277318002,243-222@62k-rfk-v9f,12
250277319002,243-222@62k-rfk-v9f,4
250277310023,243-222@62k-rfk-v9f,13
250277312032,243-222@62k-rfk-v9f,13
250277329012,243-222@62k-rfk-v9f,5
250277316004,243-222@62k-rfk-v9f,10
250277327004,243-222@62k-rfk-v9f,5
250277315003,243-222@62k-rfk-v9f,9
250277314003,243-222@62k-rfk-v9f,4
250277331022,243-222@62k-rfk-v9f,12
250277314002,243-222@62k-rfk-v9f,5
250277331021,243-222@62k-rfk-v9f,4
250277317001,243-222@62k-rfk-v9f,4
250277312033,243-222@62k-rfk-v9f,4
250277330003,243-222@62k-rfk-v9f,8
250277309011,243-222@62k-rfk-v9f,4
250277308021,243-222@62k-rfk-v9f,4
250277308011,243-222@62k-rfk-v9f,4
250277306005,243-222@62k-rfk-v9f,4
250277301002,243-222@62k-rfk-v9f,4
250277311014,243-222@62k-rfk-v9f,4
250277310011,243-222@62k-rfk-v9f,4
250277313002,243-222@62k-rfk-v9f,4
250277310022,243-222@62k-rfk-v9f,4
250277309023,245-222@62k-qyh-zfz,6
250277322033,245-222@62k-qyh-zfz,6
250277323011,245-222@62k-qyh-zfz,6
250277315005,245-222@62k-qyh-zfz,8
250277313002,245-222@62k-qyh-zfz,13
250277313001,245-222@62k-qyh-zfz,4
250277323021,245-222@62k-qyh-zfz,4
250277303002,245-222@62k-qyh-zfz,6
250277305002,245-222@62k-qyh-zfz,8
250277325001,245-222@62k-qyh-zfz,13
250277312031,245-222@62k-qyh-zfz,4
250277317002,245-222@62k-qyh-zfz,8
250277319001,245-222@62k-qyh-zfz,5
250277305003,245-222@62k-qyh-zfz,9
250277317001,245-222@62k-qyh-zfz,4
250277324003,245-222@62k-qyh-zfz,4
250277320023,245-222@62k-qyh-zfz,4
250277326002,245-222@62k-qyh-zfz,4
250277327004,245-222@62k-qyk-gkz,4
250277326002,245-222@62k-qyk-gkz,4
250277313002,245-222@62k-qyk-gkz,4
250277307006,245-222@62k-qyk-gkz,4
250277325002,246-222@62k-qyh-z2k,20
250277323012,246-222@62k-qyh-z2k,9
250277314003,246-222@62k-qyj-qs5,4
250277301003,246-222@62k-qyj-qs5,8
250277301005,246-222@62k-qyj-qs5,4
250277320022,246-222@62k-qyj-qs5,4
250277328012,246-222@62k-qyj-qs5,4
250277320023,246-222@62k-qyj-qs5,4
250277329021,246-222@62k-qyj-qs5,4
250277305002,246-222@62k-rdp-m6k,14
250277328011,246-222@62k-rdp-m6k,14
250277322031,246-222@62k-rdp-m6k,14
250277317001,246-222@62k-rds-hdv,44
250277318006,246-222@62k-rds-hdv,46
250277327004,247-222@62k-rdv-5j9,10
250277318006,248-222@62k-rds-h3q,5
250277329012,249-222@62k-qyf-rtv,23
250277312041,249-222@62k-qyf-rtv,15
250277317001,24c-222@62k-rds-t35,105
250277331021,24c-222@62k-rds-t35,36
250277323011,24c-222@62k-rds-t35,27
250277315005,24c-222@62k-rds-t35,30
250277310023,24c-222@62k-rds-t35,32
250277308011,24c-222@62k-rds-t35,16
250277320021,24c-222@62k-rds-t35,26
250277304014,24c-222@62k-rds-t35,26
250277325002,24c-222@62k-rds-t35,28
250277307001,24c-222@62k-rds-t35,8
250277324006,24c-222@62k-rds-t35,8
250277306004,24c-222@62k-rds-t35,14
250277322023,24c-222@62k-rds-t35,11
250277322031,24c-222@62k-rds-t35,11
250277330003,24c-222@62k-rds-t35,6
250277306001,24c-222@62k-rds-t35,10
250277312042,24c-222@62k-rds-t35,6
250277323021,24c-222@62k-rds-t35,10
250277329012,24c-222@62k-rds-t35,11
250277309022,24c-222@62k-rds-t35,11
250277314003,24c-222@62k-rds-t35,11
250277306005,24c-222@62k-rds-t35,6
250277314004,24c-222@62k-rds-t35,17
250277330001,24c-222@62k-rds-t35,11
250277316006,24c-222@62k-rds-t35,11
250277327003,24c-222@62k-rds-t35,6
250277314005,24c-222@62k-rds-t35,11
250277301005,24c-222@62k-rds-t35,15
250277313002,24c-222@62k-rds-t35,15
250277319002,24c-222@62k-rds-t35,14
250277316005,24c-222@62k-rds-t35,10
250277318004,24c-222@62k-rds-t35,10
250277316004,24c-222@62k-rds-t35,10
250277312031,24c-222@62k-rds-t35,10
250277305003,24c-222@62k-rds-t35,9
250277305002,24c-222@62k-rds-t35,5
250277325001,24c-222@62k-rds-t35,5
250277311011,24c-222@62k-rds-t35,5
250277324005,24c-222@62k-rds-t35,5
250277303002,24c-222@62k-rds-t35,5
250277316002,24c-222@62k-rds-t35,18
250277317002,24c-222@62k-rds-t35,4
250277320023,24c-222@62k-rds-t35,4
250277304013,24c-222@62k-rds-t35,4
250277319004,24c-222@62k-rds-t35,4
250277329011,24c-222@62k-rds-t35,4
250277320022,24f-222@62k-rfk-sh5,17
250277305002,24f-222@62k-rfk-sh5,9
250277311021,24f-222@62k-rfk-sh5,130
250277307001,24f-222@62k-rfk-sh5,13
250277317001,24k-222@62k-rds-td9,4
250277320022,24m-222@62k-rds-nkf,11
250277301005,24m-222@62k-rds-nkf,7
250277301002,24m-222@62k-rds-nkf,4
250277306001,24m-222@62k-rds-nkf,8
250277320011,24m-222@62k-rds-nkf,4
250277316006,24m-222@62k-rds-nkf,8
250277305003,24m-222@62k-rds-nkf,4
250277327004,24m-222@62k-rds-nkf,12
250277331021,24m-222@62k-rds-nkf,8
250277308012,24m-222@62k-rds-nkf,4
250277307006,24m-222@62k-rds-nkf,4
250277312032,24m-222@62k-rds-nkf,7
250277328011,24m-222@62k-rds-nkf,7
250277312031,24m-222@62k-rds-nkf,17
250277317001,24m-222@62k-rds-nkf,12
250277314005,24m-222@62k-rds-nkf,4
250277305002,24m-222@62k-rds-nkf,14
250277310023,24m-222@62k-rds-nkf,9
250277329011,24m-222@62k-rds-nkf,6
250277326001,24m-222@62k-rds-nkf,6
250277323021,24m-222@62k-rds-nkf,9
250277319004,24m-222@62k-rds-nkf,4
250277329014,24m-222@62k-rds-nkf,4
250277306005,24m-222@62k-rds-nkf,4
250277303005,24m-222@62k-rds-nkf,4
250277307005,24m-222@62k-rds-nkf,4
250277329021,24m-222@62k-rds-nkf,8
250277320021,24m-222@62k-rds-nkf,4
250277323011,24m-222@62k-rds-nkf,4
250277329012,24r-222@62k-qpy-nbk,4
250277320023,24r-222@62k-qpy-nbk,4
250277322023,24r-222@62k-qyj-xdv,34
250277305002,24r-222@62k-rds-t35,14
250277312041,24r-222@62k-rds-t35,9
250277308011,24r-222@62k-rds-t35,9
250277323021,24r-222@62k-rds-t35,13
250277331021,24r-222@62k-rds-t35,18
250277317001,24r-222@62k-rds-t35,10
250277322011,24r-222@62k-rds-t35,5
250277315005,24r-222@62k-rds-t35,5
250277320021,24r-222@62k-rds-t35,5
250277313003,24r-222@62k-rds-t35,9
250277331022,24r-222@62k-rds-t35,9
250277316006,24r-222@62k-rds-t35,5
250277310023,24r-222@62k-rds-t35,18
250277322021,24r-222@62k-rds-t35,5
250277301005,24r-222@62k-rds-t35,5
250277308021,24r-222@62k-rds-t35,5
250277330003,24r-222@62k-rds-t35,5
250277326002,24r-222@62k-rds-t35,9
250277318004,24r-222@62k-rds-t35,9
250277309022,24r-222@62k-rds-t35,9
250277316004,24r-222@62k-rds-t35,5
250277319004,24r-222@62k-rds-t35,5
250277312031,24r-222@62k-rds-t35,5
250277329021,24r-222@62k-rds-t35,10
250277312032,24r-222@62k-rds-t35,4
250277323012,24r-222@62k-rds-t35,4
250277305003,24r-222@62k-rds-t35,4
250277311011,24r-222@62k-rds-t35,4
250277307006,24t-222@62k-qyj-j5f,17
250277313002,24t-222@62k-qyj-j5f,17
250277331021,24t-222@62k-qyj-j5f,4
250277312032,24t-222@62k-qyj-xnq,9
250277305002,24t-222@62k-qyj-xnq,5
250277325002,24t-223@62k-qyj-xnq,4
250277310023,24v-222@62k-qyj-zpv,34
250277326001,24v-222@62k-qyj-zpv,17
250277330002,24v-222@62k-qyj-zpv,17
250277304014,24v-222@62k-qyj-zpv,52
250277302002,24v-222@62k-qyj-zpv,17
250277320011,24v-222@62k-qyj-zpv,17
250277310023,24v-223@62k-qyj-zpv,34
250277326001,24v-223@62k-qyj-zpv,17
250277330002,24v-223@62k-qyj-zpv,17
250277304014,24v-223@62k-qyj-zpv,52
250277302002,24v-223@62k-qyj-zpv,17
250277320011,24v-223@62k-qyj-zpv,17
250277304022,24w-223@62k-rds-nkf,9
250277312033,24w-223@62k-rds-nkf,9
250277304013,24w-223@62k-rds-nkf,9
250277320011,24w-223@62k-rds-nkf,9
250277305002,24w-223@62k-rds-nkf,28
250277306005,24w-223@62k-rds-nkf,7
250277310023,24w-223@62k-rds-nkf,7
250277307003,24w-223@62k-rds-nkf,4
250277325001,24w-223@62k-rds-nkf,4
250277301002,24w-223@62k-rds-nkf,4
250277317001,24w-223@62k-rds-td9,105
250277331021,24w-223@62k-rds-td9,36
250277323011,24w-223@62k-rds-td9,27
250277315005,24w-223@62k-rds-td9,30
250277310023,24w-223@62k-rds-td9,32
250277308011,24w-223@62k-rds-td9,16
250277320021,24w-223@62k-rds-td9,26
250277304014,24w-223@62k-rds-td9,26
250277325002,24w-223@62k-rds-td9,28
250277307001,24w-223@62k-rds-td9,8
250277324006,24w-223@62k-rds-td9,8
250277306004,24w-223@62k-rds-td9,14
250277322023,24w-223@62k-rds-td9,11
250277322031,24w-223@62k-rds-td9,11
250277330003,24w-223@62k-rds-td9,6
250277306001,24w-223@62k-rds-td9,10
250277312042,24w-223@62k-rds-td9,6
250277323021,24w-223@62k-rds-td9,10
250277329012,24w-223@62k-rds-td9,11
250277309022,24w-223@62k-rds-td9,11
250277314003,24w-223@62k-rds-td9,11
250277306005,24w-223@62k-rds-td9,6
250277314004,24w-223@62k-rds-td9,17
250277330001,24w-223@62k-rds-td9,11
250277316006,24w-223@62k-rds-td9,11
250277327003,24w-223@62k-rds-td9,6
250277314005,24w-223@62k-rds-td9,11
250277301005,24w-223@62k-rds-td9,15
250277313002,24w-223@62k-rds-td9,15
250277319002,24w-223@62k-rds-td9,14
250277316005,24w-223@62k-rds-td9,10
250277318004,24w-223@62k-rds-td9,10
250277316004,24w-223@62k-rds-td9,10
250277312031,24w-223@62k-rds-td9,10
250277305003,24w-223@62k-rds-td9,9
250277305002,24w-223@62k-rds-td9,5
250277325001,24w-223@62k-rds-td9,5
250277311011,24w-223@62k-rds-td9,5
250277324005,24w-223@62k-rds-td9,5
250277303002,24w-223@62k-rds-td9,5
250277316002,24w-223@62k-rds-td9,18
250277317002,24w-223@62k-rds-td9,4
250277320023,24w-223@62k-rds-td9,4
250277304013,24w-223@62k-rds-td9,4
250277319004,24w-223@62k-rds-td9,4
250277329011,24w-223@62k-rds-td9,4
250277304022,24w-224@62k-rds-nkf,9
250277312033,24w-224@62k-rds-nkf,9
250277304013,24w-224@62k-rds-nkf,9
250277320011,24w-224@62k-rds-nkf,9
250277305002,24w-224@62k-rds-nkf,28
250277306005,24w-224@62k-rds-nkf,7
250277310023,24w-224@62k-rds-nkf,7
250277307003,24w-224@62k-rds-nkf,4
250277325001,24w-224@62k-rds-nkf,4
250277301002,24w-224@62k-rds-nkf,4
250277317001,24w-224@62k-rds-td9,105
250277331021,24w-224@62k-rds-td9,36
250277323011,24w-224@62k-rds-td9,27
250277315005,24w-224@62k-rds-td9,30
250277310023,24w-224@62k-rds-td9,32
250277308011,24w-224@62k-rds-td9,16
250277320021,24w-224@62k-rds-td9,26
250277304014,24w-224@62k-rds-td9,26
250277325002,24w-224@62k-rds-td9,28
250277307001,24w-224@62k-rds-td9,8
250277324006,24w-224@62k-rds-td9,8
250277306004,24w-224@62k-rds-td9,14
250277322023,24w-224@62k-rds-td9,11
250277322031,24w-224@62k-rds-td9,11
250277330003,24w-224@62k-rds-td9,6
250277306001,24w-224@62k-rds-td9,10
250277312042,24w-224@62k-rds-td9,6
250277323021,24w-224@62k-rds-td9,10
250277329012,24w-224@62k-rds-td9,11
250277309022,24w-224@62k-rds-td9,11
250277314003,24w-224@62k-rds-td9,11
250277306005,24w-224@62k-rds-td9,6
250277314004,24w-224@62k-rds-td9,17
250277330001,24w-224@62k-rds-td9,11
250277316006,24w-224@62k-rds-td9,11
250277327003,24w-224@62k-rds-td9,6
250277314005,24w-224@62k-rds-td9,11
250277301005,24w-224@62k-rds-td9,15
250277313002,24w-224@62k-rds-td9,15
250277319002,24w-224@62k-rds-td9,14
250277316005,24w-224@62k-rds-td9,10
250277318004,24w-224@62k-rds-td9,10
250277316004,24w-224@62k-rds-td9,10
250277312031,24w-224@62k-rds-td9,10
250277305003,24w-224@62k-rds-td9,9
250277305002,24w-224@62k-rds-td9,5
250277325001,24w-224@62k-rds-td9,5
250277311011,24w-224@62k-rds-td9,5
250277324005,24w-224@62k-rds-td9,5
250277303002,24w-224@62k-rds-td9,5
250277316002,24w-224@62k-rds-td9,18
250277317002,24w-224@62k-rds-td9,4
250277320023,24w-224@62k-rds-td9,4
250277304013,24w-224@62k-rds-td9,4
250277319004,24w-224@62k-rds-td9,4
250277329011,24w-224@62k-rds-td9,4
250277304022,24w-225@62k-rds-nkf,9
250277312033,24w-225@62k-rds-nkf,9
250277304013,24w-225@62k-rds-nkf,9
250277320011,24w-225@62k-rds-nkf,9
250277305002,24w-225@62k-rds-nkf,28
250277306005,24w-225@62k-rds-nkf,7
250277310023,24w-225@62k-rds-nkf,7
250277307003,24w-225@62k-rds-nkf,4
250277325001,24w-225@62k-rds-nkf,4
250277301002,24w-225@62k-rds-nkf,4
250277313003,24z-222@62k-qyj-zpv,20
250277329011,24z-222@62k-qyj-zpv,10
250277320011,24z-222@62k-qyj-zpv,18
250277310023,24z-222@62k-qyj-zpv,10
250277315005,24z-222@62k-qyj-zpv,17
250277325002,24z-222@62k-qyj-zpv,17
250277314002,24z-222@62k-qyj-zpv,12
250277308011,24z-222@62k-qyj-zpv,4
250277316002,24z-222@62k-qyj-zpv,4
250277320021,24z-222@62k-qyj-zpv,8
250277324003,24z-222@62k-qyj-zpv,12
250277330002,24z-222@62k-qyj-zpv,19
250277327003,24z-222@62k-qyj-zpv,8
250277329014,24z-222@62k-qyj-zpv,12
250277316003,24z-222@62k-qyj-zpv,4
250277305001,24z-222@62k-qyj-zpv,4
250277328012,24z-222@62k-qyj-zpv,18
250277301002,24z-222@62k-qyj-zpv,16
250277330001,24z-222@62k-qyj-zpv,22
250277312031,24z-222@62k-qyj-zpv,19
250277319002,24z-222@62k-qyj-zpv,4
250277310011,24z-222@62k-qyj-zpv,4
250277314001,24z-222@62k-qyj-zpv,4
250277305003,24z-222@62k-qyj-zpv,8
250277304014,24z-222@62k-qyj-zpv,12
250277314004,24z-222@62k-qyj-zpv,8
250277312042,24z-222@62k-qyj-zpv,4
250277324006,24z-222@62k-qyj-zpv,8
250277328022,24z-222@62k-qyj-zpv,8
250277304022,24z-222@62k-qyj-zpv,4
250277312033,24z-222@62k-qyj-zpv,4
250277322011,24z-222@62k-qyj-zpv,7
250277315004,24z-222@62k-qyj-zpv,7
250277329012,24z-222@62k-qyj-zpv,4
250277316005,24z-222@62k-qyj-zpv,4
250277317001,24z-222@62k-qyj-zpv,21
250277314003,24z-222@62k-qyj-zpv,4
250277314005,24z-222@62k-qyj-zpv,4
250277317002,24z-222@62k-qyj-zpv,16
250277331021,24z-222@62k-qyj-zpv,4
250277315002,24z-222@62k-qyj-zpv,4
250277307001,24z-222@62k-qyj-zpv,4
250277315001,24z-222@62k-qyj-zpv,4
250277309021,24z-222@62k-qyj-zpv,4
250277327001,24z-222@62k-qyj-zpv,4
250277329021,24z-222@62k-qyj-zpv,4
250277309022,24z-222@62k-qyj-zpv,4
250277313002,24z-222@62k-qyj-zpv,4
250277323021,24z-222@62k-qyj-zpv,4
250277313003,24z-223@62k-qyj-zpv,16
250277329011,24z-223@62k-qyj-zpv,10
250277325002,24z-223@62k-qyj-zpv,13
250277310023,24z-223@62k-qyj-zpv,10
250277316002,24z-223@62k-qyj-zpv,4
250277320021,24z-223@62k-qyj-zpv,8
250277315005,24z-223@62k-qyj-zpv,15
250277327003,24z-223@62k-qyj-zpv,8
250277329014,24z-223@62k-qyj-zpv,12
250277316003,24z-223@62k-qyj-zpv,4
250277320011,24z-223@62k-qyj-zpv,16
250277328012,24z-223@62k-qyj-zpv,11
250277324003,24z-223@62k-qyj-zpv,8
250277314002,24z-223@62k-qyj-zpv,12
250277330002,24z-223@62k-qyj-zpv,11
250277330001,24z-223@62k-qyj-zpv,17
250277312033,24z-223@62k-qyj-zpv,4
250277324006,24z-223@62k-qyj-zpv,8
250277314001,24z-223@62k-qyj-zpv,4
250277301002,24z-223@62k-qyj-zpv,8
250277314004,24z-223@62k-qyj-zpv,8
250277310011,24z-223@62k-qyj-zpv,4
250277315004,24z-223@62k-qyj-zpv,7
250277322011,24z-223@62k-qyj-zpv,7
250277305003,24z-223@62k-qyj-zpv,4
250277316005,24z-223@62k-qyj-zpv,4
250277304014,24z-223@62k-qyj-zpv,8
250277314003,24z-223@62k-qyj-zpv,4
250277317002,24z-223@62k-qyj-zpv,6
250277315002,24z-223@62k-qyj-zpv,4
250277307001,24z-223@62k-qyj-zpv,4
250277312031,24z-223@62k-qyj-zpv,4
250277323021,24z-223@62k-qyj-zpv,4
250277309021,24z-223@62k-qyj-zpv,4
250277315001,24z-223@62k-qyj-zpv,4
250277331021,24z-223@62k-qyj-zpv,4
250277327001,24z-223@62k-qyj-zpv,4
250277313003,24z-224@62k-qyj-zpv,20
250277329011,24z-224@62k-qyj-zpv,10
250277320011,24z-224@62k-qyj-zpv,18
250277310023,24z-224@62k-qyj-zpv,10
250277315005,24z-224@62k-qyj-zpv,17
250277325002,24z-224@62k-qyj-zpv,17
250277314002,24z-224@62k-qyj-zpv,12
250277308011,24z-224@62k-qyj-zpv,4
250277316002,24z-224@62k-qyj-zpv,4
250277320021,24z-224@62k-qyj-zpv,8
250277324003,24z-224@62k-qyj-zpv,12
250277330002,24z-224@62k-qyj-zpv,19
250277327003,24z-224@62k-qyj-zpv,8
250277329014,24z-224@62k-qyj-zpv,12
250277316003,24z-224@62k-qyj-zpv,4
250277305001,24z-224@62k-qyj-zpv,4
250277328012,24z-224@62k-qyj-zpv,18
250277301002,24z-224@62k-qyj-zpv,16
250277330001,24z-224@62k-qyj-zpv,22
250277312031,24z-224@62k-qyj-zpv,19
250277319002,24z-224@62k-qyj-zpv,4
250277310011,24z-224@62k-qyj-zpv,4
250277314001,24z-224@62k-qyj-zpv,4
250277305003,24z-224@62k-qyj-zpv,8
250277304014,24z-224@62k-qyj-zpv,12
250277314004,24z-224@62k-qyj-zpv,8
250277312042,24z-224@62k-qyj-zpv,4
250277324006,24z-224@62k-qyj-zpv,8
250277328022,24z-224@62k-qyj-zpv,8
250277304022,24z-224@62k-qyj-zpv,4
250277312033,24z-224@62k-qyj-zpv,4
250277322011,24z-224@62k-qyj-zpv,7
250277315004,24z-224@62k-qyj-zpv,7
250277329012,24z-224@62k-qyj-zpv,4
250277316005,24z-224@62k-qyj-zpv,4
250277317001,24z-224@62k-qyj-zpv,21
250277314003,24z-224@62k-qyj-zpv,4
250277314005,24z-224@62k-qyj-zpv,4
250277317002,24z-224@62k-qyj-zpv,16
250277331021,24z-224@62k-qyj-zpv,4
250277315002,24z-224@62k-qyj-zpv,4
250277307001,24z-224@62k-qyj-zpv,4
250277315001,24z-224@62k-qyj-zpv,4
250277309021,24z-224@62k-qyj-zpv,4
250277327001,24z-224@62k-qyj-zpv,4
250277329021,24z-224@62k-qyj-zpv,4
250277309022,24z-224@62k-qyj-zpv,4
250277313002,24z-224@62k-qyj-zpv,4
250277323021,24z-224@62k-qyj-zpv,4
250277303003,252-222@62k-rfm-j7q,5
250277309011,252-222@62k-rfm-j7q,6
250277314005,252-222@62k-rfm-j7q,6
250277315001,253-222@62k-qyk-435,4
250277314003,253-222@62k-qyk-435,4
250277331021,253-222@62k-qyk-435,12
250277305002,253-222@62k-qyk-435,4
250277312031,253-222@62k-qyk-435,16
250277323012,253-222@62k-qyk-435,12
250277323013,253-222@62k-qyk-435,4
250277325001,253-222@62k-qyk-435,12
250277314002,253-222@62k-qyk-435,4
250277310023,253-222@62k-qyk-435,14
250277313002,253-222@62k-qyk-435,8
250277323021,253-222@62k-qyk-435,4
250277315005,253-222@62k-qyk-435,8
250277305001,253-222@62k-qyk-435,4
250277318003,253-222@62k-qyk-435,4
250277317002,253-222@62k-qyk-435,9
250277318006,253-222@62k-qyk-435,8
250277304022,253-222@62k-qyk-435,4
250277320011,253-222@62k-qyk-435,4
250277323011,253-222@62k-qyk-435,4
250277314005,253-222@62k-qyk-435,4
250277317001,253-222@62k-qyk-435,10
250277313003,253-222@62k-qyk-435,4
250277330002,253-222@62k-qyk-435,4
250277330001,253-222@62k-qyk-435,4
250277322011,253-222@62k-qyk-435,4
250277320023,253-222@62k-qyk-435,4
250277317001,253-222@62k-rfm-jjv,46
250277306001,253-222@62k-rfm-jjv,61
250277308012,253-222@62k-rfm-jjv,18
250277306003,253-222@62k-rfm-jjv,18
250277315005,253-223@62k-qyj-tn5,9
250277330001,253-223@62k-qyj-tn5,13
250277320021,253-223@62k-qyj-tn5,12
250277328012,253-223@62k-qyj-tn5,12
250277324003,253-223@62k-qyj-tn5,12
250277314003,253-223@62k-qyj-tn5,15
250277328011,253-223@62k-qyj-tn5,15
250277320023,253-223@62k-qyj-tn5,8
250277328021,253-223@62k-qyj-tn5,12
250277323012,253-223@62k-qyj-tn5,4
250277315005,255-222@62k-qyj-tn5,9
250277330001,255-222@62k-qyj-tn5,13
250277320021,255-222@62k-qyj-tn5,12
250277328012,255-222@62k-qyj-tn5,12
250277324003,255-222@62k-qyj-tn5,12
250277314003,255-222@62k-qyj-tn5,15
250277328011,255-222@62k-qyj-tn5,15
250277320023,255-222@62k-qyj-tn5,8
250277328021,255-222@62k-qyj-tn5,12
250277323012,255-222@62k-qyj-tn5,4
250277312033,257-222@62k-qyk-3bk,10
250277309011,257-222@62k-rfm-j7q,8
250277316006,257-222@62k-rfm-j7q,8
250277315005,258-222@62k-qyj-tn5,9
250277330001,258-222@62k-qyj-tn5,13
250277320021,258-222@62k-qyj-tn5,12
250277328012,258-222@62k-qyj-tn5,12
250277324003,258-222@62k-qyj-tn5,12
250277314003,258-222@62k-qyj-tn5,15
250277328011,258-222@62k-qyj-tn5,15
250277320023,258-222@62k-qyj-tn5,8
250277328021,258-222@62k-qyj-tn5,12
250277323012,258-222@62k-qyj-tn5,4
250277320022,258-222@62k-rds-nkf,11
250277301005,258-222@62k-rds-nkf,7
250277301002,258-222@62k-rds-nkf,4
250277306001,258-222@62k-rds-nkf,8
250277320011,258-222@62k-rds-nkf,4
250277316006,258-222@62k-rds-nkf,8
250277305003,258-222@62k-rds-nkf,4
250277327004,258-222@62k-rds-nkf,12
250277331021,258-222@62k-rds-nkf,8
250277308012,258-222@62k-rds-nkf,4
250277307006,258-222@62k-rds-nkf,4
250277312032,258-222@62k-rds-nkf,7
250277328011,258-222@62k-rds-nkf,7
250277312031,258-222@62k-rds-nkf,17
250277317001,258-222@62k-rds-nkf,12
250277314005,258-222@62k-rds-nkf,4
250277305002,258-222@62k-rds-nkf,14
250277310023,258-222@62k-rds-nkf,9
250277329011,258-222@62k-rds-nkf,6
250277326001,258-222@62k-rds-nkf,6
250277323021,258-222@62k-rds-nkf,9
250277319004,258-222@62k-rds-nkf,4
250277329014,258-222@62k-rds-nkf,4
250277306005,258-222@62k-rds-nkf,4
250277303005,258-222@62k-rds-nkf,4
250277307005,258-222@62k-rds-nkf,4
250277329021,258-222@62k-rds-nkf,8
250277320021,258-222@62k-rds-nkf,4
250277323011,258-222@62k-rds-nkf,4
250277315005,25b-222@62k-qyj-tn5,9
250277330001,25b-222@62k-qyj-tn5,13
250277320021,25b-222@62k-qyj-tn5,12
250277328012,25b-222@62k-qyj-tn5,12
250277324003,25b-222@62k-qyj-tn5,12
250277314003,25b-222@62k-qyj-tn5,15
250277328011,25b-222@62k-qyj-tn5,15
250277320023,25b-222@62k-qyj-tn5,8
250277328021,25b-222@62k-qyj-tn5,12
250277323012,25b-222@62k-qyj-tn5,4
250277317001,25b-223@62k-qyj-rc5,404
250277328021,25b-223@62k-qyj-rc5,22
250277326002,25b-223@62k-qyj-rc5,32
250277315005,25b-223@62k-qyj-rc5,16
250277305002,25b-223@62k-qyj-rc5,16
250277317002,25b-223@62k-qyj-rc5,156
250277312041,25b-223@62k-qyj-rc5,16
250277329012,25b-223@62k-qyj-rc5,37
250277323021,25b-223@62k-qyj-rc5,43
250277312031,25b-223@62k-qyj-rc5,36
250277309022,25b-223@62k-qyj-rc5,25
250277327003,25b-223@62k-qyj-rc5,14
250277323012,25b-223@62k-qyj-rc5,8
250277312033,25b-223@62k-qyj-rc5,8
250277313003,25b-223@62k-qyj-rc5,24
250277331021,25b-223@62k-qyj-rc5,13
250277305003,25b-223@62k-qyj-rc5,8
250277301005,25b-223@62k-qyj-rc5,23
250277314003,25b-223@62k-qyj-rc5,14
250277304022,25b-223@62k-qyj-rc5,8
250277306004,25b-223@62k-qyj-rc5,8
250277328011,25b-223@62k-qyj-rc5,8
250277324006,25b-223@62k-qyj-rc5,14
250277326001,25b-223@62k-qyj-rc5,11
250277312032,25b-223@62k-qyj-rc5,16
250277303002,25b-223@62k-qyj-rc5,11
250277318006,25b-223@62k-qyj-rc5,22
250277326003,25b-223@62k-qyj-rc5,11
250277314004,25b-223@62k-qyj-rc5,6
250277326005,25b-223@62k-qyj-rc5,6
250277322031,25b-223@62k-qyj-rc5,6
250277328012,25b-223@62k-qyj-rc5,17
250277313002,25b-223@62k-qyj-rc5,6
250277316006,25b-223@62k-qyj-rc5,12
250277330001,25b-223@62k-qyj-rc5,38
250277322021,25b-223@62k-qyj-rc5,6
250277330003,25b-223@62k-qyj-rc5,11
250277325001,25b-223@62k-qyj-rc5,70
250277322011,25b-223@62k-qyj-rc5,16
250277304014,25b-223@62k-qyj-rc5,22
250277310023,25b-223@62k-qyj-rc5,17
250277314002,25b-223@62k-qyj-rc5,22
250277318004,25b-223@62k-qyj-rc5,17
250277320023,25b-223@62k-qyj-rc5,6
250277319002,25b-223@62k-qyj-rc5,6
250277329011,25b-223@62k-qyj-rc5,6
250277320022,25b-223@62k-qyj-rc5,6
250277323013,25b-223@62k-qyj-rc5,6
250277319003,25b-223@62k-qyj-rc5,6
250277324001,25b-223@62k-qyj-rc5,29
250277330002,25b-223@62k-qyj-rc5,29
250277316004,25b-223@62k-qyj-rc5,24
250277316003,25b-223@62k-qyj-rc5,24
250277329021,25b-223@62k-qyj-rc5,10
250277306001,25b-223@62k-qyj-rc5,5
250277307003,25b-223@62k-qyj-rc5,5
250277319004,25b-223@62k-qyj-rc5,5
250277318006,25d-222@62k-rdp-m6k,10
250277324001,25d-222@62k-rdp-m6k,10
250277322021,25d-222@62k-rdp-m6k,4
250277313003,25f-222@62k-qyj-zpv,20
250277329011,25f-222@62k-qyj-zpv,10
250277320011,25f-222@62k-qyj-zpv,18
250277310023,25f-222@62k-qyj-zpv,10
250277315005,25f-222@62k-qyj-zpv,17
250277325002,25f-222@62k-qyj-zpv,17
250277314002,25f-222@62k-qyj-zpv,12
250277308011,25f-222@62k-qyj-zpv,4
250277316002,25f-222@62k-qyj-zpv,4
250277320021,25f-222@62k-qyj-zpv,8
250277324003,25f-222@62k-qyj-zpv,12
250277330002,25f-222@62k-qyj-zpv,19
250277327003,25f-222@62k-qyj-zpv,8
250277329014,25f-222@62k-qyj-zpv,12
250277316003,25f-222@62k-qyj-zpv,4
250277305001,25f-222@62k-qyj-zpv,4
